@HD	VN:1.6
@SQ	SN:20	LN:63025520	M5:0dec9660ec1efaaf33281c0d5ea2560f	UR:file:/storage/zhenghoufengLab/chenxiang/reference/hg19_genome/hg19_chr20.fa
CONTIG	START	END	GC_CONTENT
20	37635038	37635249	0.438679
20	37638672	37639171	0.408000
20	37639172	37639297	0.468254
20	37643272	37643771	0.414000
20	37643772	37643827	0.410714
20	37647196	37647695	0.374000
20	37647696	37647792	0.381443
20	37650233	37650732	0.420000
20	37650733	37650828	0.270833
20	37652082	37652581	0.488000
20	37652582	37652660	0.417722
20	37653622	37654121	0.454000
20	37654122	37654252	0.351145
20	37656810	37657309	0.500000
20	37657310	37657392	0.289157
20	37659096	37659595	0.468000
20	37659596	37659668	0.438356
20	37662598	37663097	0.448000
20	37663098	37663210	0.353982
20	37666891	37667390	0.546000
20	37667391	37667890	0.550000
20	37667891	37668390	0.402000
20	37668391	37668614	0.437500
20	37842173	37842672	0.390000
20	37842673	37843172	0.456000
20	37843173	37843672	0.524000
20	37843673	37843711	0.589744
20	37843939	37844438	0.436000
20	37844439	37844447	0.444444
20	37844448	37844947	0.432000
20	37844948	37845005	0.500000
20	37852947	37853446	0.428000
20	37853447	37853641	0.348718
20	38632852	38633351	0.352000
20	38633352	38633383	0.343750
20	38634654	38635153	0.336000
20	38635154	38635334	0.353591
20	38636294	38636793	0.362000
20	38636794	38637293	0.410000
20	38637294	38637421	0.328125
20	39314237	39314736	0.406000
20	39314737	39315236	0.404000
20	39315237	39315736	0.472000
20	39315737	39316236	0.504000
20	39316237	39316736	0.668000
20	39316737	39317236	0.704000
20	39317237	39317736	0.722000
20	39317737	39318126	0.761538
20	39342961	39343460	0.428000
20	39343461	39343513	0.396226
20	39609102	39609601	0.486000
20	39609602	39609811	0.519048
20	39634288	39634787	0.508000
20	39634788	39634937	0.560000
20	39647499	39647998	0.482000
20	39647999	39648085	0.413793
20	39652158	39652657	0.484000
20	39652658	39653157	0.442000
20	39653158	39653657	0.510000
20	39653658	39654157	0.378000
20	39654158	39654286	0.534884
20	39657211	39657710	0.686000
20	39657711	39657905	0.774359
20	39657906	39658345	0.693182
20	39689783	39690282	0.422000
20	39690283	39690380	0.275510
20	39704560	39705059	0.374000
20	39705060	39705184	0.312000
20	39705971	39706470	0.434000
20	39706471	39706527	0.385965
20	39708474	39708973	0.332000
20	39708974	39709070	0.268041
20	39709554	39710053	0.378000
20	39710054	39710130	0.519481
20	39712851	39713350	0.348000
20	39713351	39713458	0.370370
20	39720861	39721360	0.384000
20	39721361	39721477	0.435897
20	39725609	39726108	0.348000
20	39726109	39726231	0.398374
20	39726383	39726882	0.312000
20	39726883	39727382	0.380000
20	39727383	39727714	0.385542
20	39728445	39728944	0.382000
20	39728945	39729090	0.486301
20	39729091	39729590	0.382000
20	39729591	39729621	0.419355
20	39729622	39730121	0.396000
20	39730122	39730243	0.327869
20	39741171	39741670	0.480000
20	39741671	39741815	0.268966
20	39742359	39742858	0.462000
20	39742859	39743045	0.502674
20	39743760	39744259	0.412000
20	39744260	39744329	0.514286
20	39744667	39745166	0.462000
20	39745167	39745282	0.396552
20	39746558	39747057	0.432000
20	39747058	39747186	0.302326
20	39750085	39750537	0.463576
20	39750538	39751037	0.472000
20	39751038	39751045	0.500000
20	39751584	39752083	0.456000
20	39752084	39752583	0.354000
20	39752584	39753083	0.294000
20	39753084	39753376	0.477816
20	39761876	39762375	0.492000
20	39762376	39762535	0.431250
20	39763528	39764027	0.512000
20	39764028	39764136	0.541284
20	39764137	39764636	0.502000
20	39764637	39764701	0.476923
20	39765932	39766431	0.780000
20	39766432	39766890	0.725490
20	39787995	39788453	0.531590
20	39788454	39788674	0.552036
20	39788675	39789043	0.590786
20	39790841	39791228	0.510309
20	39791229	39791481	0.636364
20	39791482	39791737	0.578125
20	39791738	39791966	0.606987
20	39791967	39792236	0.566667
20	39792237	39792516	0.560714
20	39792517	39792683	0.622754
20	39792684	39793091	0.549020
20	39793322	39793812	0.568228
20	39793813	39794048	0.588983
20	39794049	39794234	0.580645
20	39794235	39794649	0.534940
20	39794650	39795074	0.581176
20	39795075	39795276	0.618812
20	39795277	39795749	0.556025
20	39796241	39796740	0.548000
20	39796741	39796819	0.594937
20	39797156	39797586	0.566125
20	39797587	39797955	0.596206
20	39797956	39798416	0.537961
20	39798501	39799000	0.588000
20	39799001	39799159	0.496855
20	39800582	39800994	0.581114
20	39800995	39801326	0.557229
20	39801327	39801767	0.532880
20	39801809	39802232	0.556604
20	39802233	39802507	0.538182
20	39802508	39802707	0.590000
20	39802708	39803028	0.576324
20	39803029	39803528	0.548000
20	39803529	39804028	0.506000
20	39804029	39804528	0.512000
20	39804529	39805028	0.492000
20	39805029	39805528	0.462000
20	39805529	39806028	0.514000
20	39806029	39806516	0.493852
20	39806844	39807343	0.432000
20	39807344	39807843	0.464000
20	39807844	39808343	0.482000
20	39808344	39808843	0.526000
20	39808844	39809343	0.508000
20	39809344	39809843	0.552000
20	39809844	39810343	0.456000
20	39810344	39810843	0.444000
20	39810844	39811343	0.480000
20	39811344	39811843	0.494000
20	39811844	39812343	0.494000
20	39812344	39812843	0.474000
20	39812844	39813343	0.434000
20	39813344	39813843	0.484000
20	39813844	39814091	0.564516
20	39830446	39830945	0.546000
20	39830946	39831445	0.546000
20	39831446	39831945	0.522000
20	39831946	39832445	0.542000
20	39832446	39832945	0.564000
20	39832946	39833445	0.496000
20	39833446	39833945	0.448000
20	39833946	39833956	0.545455
20	39897379	39897878	0.340000
20	39897879	39897973	0.273684
20	39928355	39928854	0.448000
20	39928855	39929010	0.320513
20	39969210	39969709	0.648000
20	39969710	39969892	0.628415
20	39974185	39974684	0.604000
20	39974685	39974885	0.547264
20	39975941	39976440	0.620000
20	39976441	39976537	0.536082
20	39977008	39977507	0.622000
20	39977508	39977627	0.575000
20	39977628	39978062	0.448276
20	39978163	39978614	0.515487
20	39978615	39979114	0.626000
20	39979115	39979287	0.543353
20	39980210	39980629	0.535714
20	39980630	39981052	0.598109
20	39981053	39981388	0.559524
20	39981389	39981757	0.563686
20	39983034	39983418	0.587013
20	39983419	39983753	0.558209
20	39984285	39984784	0.602000
20	39984785	39984924	0.542857
20	39985429	39985914	0.604938
20	39985915	39986304	0.625641
20	39986305	39986775	0.626327
20	39986776	39987034	0.602317
20	39987035	39987271	0.603376
20	39987272	39987771	0.596000
20	39987772	39988271	0.548000
20	39988272	39988771	0.592000
20	39988772	39989271	0.520000
20	39989272	39989771	0.572000
20	39989772	39990271	0.648000
20	39990272	39990771	0.622000
20	39990772	39991271	0.660000
20	39991272	39991771	0.624000
20	39991772	39991944	0.566474
20	39992027	39992526	0.624000
20	39992527	39992751	0.582222
20	39993424	39993923	0.600000
20	39993924	39994047	0.629032
20	39994857	39995356	0.810000
20	39995357	39995708	0.784091
20	40030472	40030971	0.438000
20	40030972	40031471	0.348000
20	40031472	40031971	0.338000
20	40031972	40032471	0.436000
20	40032472	40032971	0.402000
20	40032972	40033471	0.466000
20	40033472	40033971	0.532000
20	40033972	40034379	0.563725
20	40040533	40041032	0.490000
20	40041033	40041153	0.520661
20	40041713	40042212	0.456000
20	40042213	40042405	0.466321
20	40043575	40044074	0.462000
20	40044075	40044528	0.500000
20	40044977	40045476	0.482000
20	40045477	40045635	0.333333
20	40045636	40046135	0.386000
20	40046136	40046239	0.451923
20	40048897	40049396	0.426000
20	40049397	40049896	0.464000
20	40049897	40050396	0.420000
20	40050397	40050896	0.534000
20	40050897	40050969	0.369863
20	40051881	40052380	0.376000
20	40052381	40052590	0.366667
20	40053567	40054066	0.476000
20	40054067	40054284	0.366972
20	40054482	40054981	0.410000
20	40054982	40055043	0.322581
20	40065663	40066162	0.340000
20	40066163	40066224	0.258065
20	40068389	40068888	0.462000
20	40068889	40069019	0.381679
20	40074054	40074553	0.452000
20	40074554	40074658	0.447619
20	40076271	40076770	0.404000
20	40076771	40076861	0.362637
20	40079335	40079834	0.522000
20	40079835	40079995	0.490683
20	40080215	40080714	0.514000
20	40080715	40080915	0.492537
20	40081129	40081628	0.488000
20	40081629	40081832	0.519608
20	40083015	40083514	0.346000
20	40083515	40083626	0.294643
20	40084189	40084688	0.452000
20	40084689	40084869	0.464088
20	40085653	40086152	0.504000
20	40086153	40086318	0.487952
20	40101711	40102210	0.490000
20	40102211	40102407	0.416244
20	40111698	40112197	0.398000
20	40112198	40112409	0.500000
20	40112741	40113240	0.440000
20	40113241	40113497	0.373541
20	40116054	40116553	0.430000
20	40116554	40116698	0.344828
20	40116817	40117316	0.398000
20	40117317	40117494	0.471910
20	40118167	40118666	0.462000
20	40118667	40118911	0.338776
20	40120087	40120586	0.442000
20	40120587	40120709	0.398374
20	40121927	40122404	0.410042
20	40122405	40122834	0.432558
20	40125773	40126272	0.374000
20	40126273	40126391	0.462185
20	40126557	40127056	0.416000
20	40127057	40127116	0.516667
20	40127684	40128183	0.396000
20	40128184	40128247	0.421875
20	40141234	40141733	0.466000
20	40141734	40141884	0.357616
20	40143193	40143692	0.480000
20	40143693	40143841	0.322148
20	40161438	40161937	0.536000
20	40161938	40162437	0.428000
20	40162438	40162459	0.363636
20	40179693	40180192	0.344000
20	40180193	40180249	0.245614
20	40246728	40247227	0.648000
20	40247228	40247266	0.769231
20	40701145	40701644	0.362000
20	40701645	40702144	0.428000
20	40702145	40702644	0.500000
20	40702645	40703144	0.454000
20	40703145	40703644	0.468000
20	40703645	40704144	0.458000
20	40704145	40704644	0.500000
20	40704645	40705144	0.472000
20	40705145	40705644	0.430000
20	40705645	40706144	0.480000
20	40706145	40706644	0.472000
20	40706645	40707144	0.518000
20	40707145	40707644	0.522000
20	40707645	40708144	0.462000
20	40708145	40708644	0.442000
20	40708645	40709144	0.542000
20	40709145	40709644	0.556000
20	40709645	40709822	0.365169
20	40710271	40710770	0.478000
20	40710771	40710907	0.496350
20	40713071	40713570	0.534000
20	40713571	40713735	0.478788
20	40714117	40714616	0.506000
20	40714617	40714743	0.559055
20	40726810	40727309	0.564000
20	40727310	40727442	0.428571
20	40730513	40731012	0.558000
20	40731013	40731187	0.560000
20	40732958	40733457	0.468000
20	40733458	40733608	0.337748
20	40735175	40735674	0.558000
20	40735675	40735811	0.364964
20	40738722	40739221	0.586000
20	40739222	40739377	0.435897
20	40743588	40744087	0.496000
20	40744088	40744205	0.525424
20	40746792	40747291	0.502000
20	40747292	40747390	0.505051
20	40748324	40748823	0.450000
20	40748824	40748861	0.605263
20	40757143	40757642	0.490000
20	40757643	40757720	0.435897
20	40770304	40770803	0.488000
20	40770804	40770892	0.426966
20	40789741	40790240	0.514000
20	40790241	40790432	0.505208
20	40827629	40828128	0.512000
20	40828129	40828278	0.413333
20	40864618	40865117	0.364000
20	40865118	40865148	0.387097
20	40877076	40877575	0.518000
20	40877576	40877712	0.379562
20	40898786	40899285	0.518000
20	40899286	40899343	0.534483
20	40910878	40911377	0.320000
20	40911378	40911415	0.447368
20	40944112	40944611	0.458000
20	40944612	40944886	0.454545
20	40979017	40979516	0.526000
20	40979517	40979620	0.528846
20	40980473	40980972	0.452000
20	40980973	40981175	0.492611
20	41076609	41077108	0.456000
20	41077109	41077219	0.324324
20	41100655	41101154	0.540000
20	41101155	41101452	0.382550
20	41306255	41306754	0.494000
20	41306755	41307049	0.444068
20	41313872	41314371	0.392000
20	41314372	41314527	0.282051
20	41314528	41314743	0.472222
20	41314744	41315202	0.468410
20	41315586	41316085	0.410000
20	41316086	41316585	0.464000
20	41316586	41317085	0.482000
20	41317086	41317452	0.455041
20	41384851	41385350	0.520000
20	41385351	41385526	0.539773
20	41399824	41400323	0.524000
20	41400324	41400440	0.401709
20	41408607	41409106	0.474000
20	41409107	41409189	0.349398
20	41419584	41420083	0.490000
20	41420084	41420356	0.424908
20	41514196	41514695	0.450000
20	41514696	41514822	0.322835
20	41597132	41597631	0.498000
20	41597632	41598131	0.444000
20	41598132	41598551	0.335714
20	41599215	41599714	0.382000
20	41599715	41600214	0.376000
20	41600215	41600382	0.446429
20	41818035	41818534	0.792000
20	41818535	41818796	0.824427
20	42086285	42086784	0.628000
20	42086785	42086890	0.754717
20	42086891	42087390	0.720000
20	42087391	42087399	0.555556
20	42087542	42088041	0.426000
20	42088042	42088235	0.298969
20	42088236	42088603	0.345109
20	42088604	42089017	0.403382
20	42089018	42089290	0.388278
20	42089291	42089790	0.460000
20	42089791	42090290	0.304000
20	42090291	42090790	0.328000
20	42090791	42091290	0.338000
20	42091291	42091790	0.346000
20	42091791	42092290	0.412000
20	42092291	42092790	0.356000
20	42092791	42093133	0.349854
20	42136086	42136585	0.752000
20	42136586	42136634	0.775510
20	42141948	42142378	0.573086
20	42142379	42142878	0.640000
20	42142879	42142890	0.666667
20	42142891	42143390	0.666000
20	42143391	42143532	0.767606
20	42143533	42143865	0.642643
20	42143866	42144305	0.525000
20	42144482	42144981	0.502000
20	42144982	42145067	0.360465
20	42157046	42157545	0.554000
20	42157546	42157635	0.555556
20	42157653	42158152	0.518000
20	42158153	42158258	0.471698
20	42158673	42159172	0.560000
20	42159173	42159248	0.565789
20	42159249	42159748	0.578000
20	42159749	42159779	0.516129
20	42161162	42161661	0.576000
20	42161662	42161772	0.315315
20	42161773	42162272	0.528000
20	42162273	42162308	0.416667
20	42162397	42162828	0.576389
20	42162829	42163250	0.547393
20	42163251	42163750	0.552000
20	42163751	42163832	0.548780
20	42164226	42164656	0.563805
20	42164657	42164991	0.626866
20	42164992	42165348	0.537815
20	42168540	42169039	0.586000
20	42169040	42169170	0.595420
20	42169171	42169514	0.552326
20	42169515	42170014	0.436000
20	42170015	42170514	0.344000
20	42170515	42170785	0.509225
20	42187416	42187915	0.532000
20	42187916	42188049	0.470149
20	42193504	42194003	0.598000
20	42194004	42194176	0.601156
20	42194486	42194985	0.554000
20	42194986	42195421	0.564220
20	42195457	42195956	0.540000
20	42195957	42196007	0.509804
20	42196054	42196458	0.525926
20	42196459	42196889	0.542923
20	42197774	42198273	0.568000
20	42198274	42198406	0.466165
20	42199006	42199505	0.586000
20	42199506	42199516	0.636364
20	42199517	42199950	0.500000
20	42200440	42200939	0.574000
20	42200940	42201027	0.511364
20	42203298	42203797	0.492000
20	42203798	42203894	0.494845
20	42204613	42205112	0.576000
20	42205113	42205269	0.407643
20	42208361	42208860	0.490000
20	42208861	42208951	0.439560
20	42213241	42213740	0.490000
20	42213741	42214240	0.460000
20	42214241	42214523	0.466431
20	42219326	42219825	0.600000
20	42219826	42219944	0.663866
20	42223082	42223581	0.384000
20	42223582	42223707	0.587302
20	42224824	42225323	0.398000
20	42225324	42225412	0.303371
20	42232149	42232648	0.330000
20	42232649	42232675	0.481481
20	42232676	42233148	0.448203
20	42233391	42233890	0.386000
20	42233891	42234106	0.504630
20	42242239	42242738	0.404000
20	42242739	42242866	0.390625
20	42246630	42247129	0.370000
20	42247130	42247243	0.543860
20	42247329	42247828	0.412000
20	42247829	42247916	0.431818
20	42249246	42249745	0.386000
20	42249746	42249815	0.257143
20	42252280	42252779	0.456000
20	42252780	42252935	0.487179
20	42264315	42264814	0.454000
20	42264815	42264903	0.393258
20	42265534	42266033	0.450000
20	42266034	42266143	0.490909
20	42270868	42271367	0.420000
20	42271368	42271514	0.346939
20	42275325	42275824	0.366000
20	42275825	42276189	0.443836
20	42295408	42295907	0.762000
20	42295908	42296193	0.716783
20	42302195	42302694	0.520000
20	42302695	42302789	0.547368
20	42310173	42310672	0.554000
20	42310673	42310745	0.520548
20	42311183	42311682	0.560000
20	42311683	42311776	0.521277
20	42315241	42315740	0.580000
20	42315741	42315962	0.581081
20	42320546	42321045	0.496000
20	42321046	42321209	0.469512
20	42328146	42328645	0.476000
20	42328646	42328934	0.553633
20	42330879	42331378	0.500000
20	42331379	42331793	0.542169
20	42333608	42334107	0.566000
20	42334108	42334248	0.361702
20	42338352	42338851	0.588000
20	42338852	42338952	0.584158
20	42339877	42340376	0.616000
20	42340377	42340491	0.504348
20	42341391	42341890	0.566000
20	42341891	42341996	0.500000
20	42343523	42344022	0.550000
20	42344023	42344173	0.490066
20	42344348	42344847	0.596000
20	42344848	42345347	0.582000
20	42345348	42345386	0.589744
20	42354554	42355053	0.430000
20	42355054	42355553	0.498000
20	42355554	42355892	0.463127
20	42523107	42523549	0.503386
20	42523550	42524049	0.450000
20	42524050	42524360	0.421222
20	42543241	42543740	0.832000
20	42543741	42543880	0.700000
20	42544519	42545018	0.702000
20	42545019	42545098	0.675000
20	42574285	42574784	0.562000
20	42574785	42574928	0.583333
20	42583537	42584036	0.480000
20	42584037	42584162	0.444444
20	42601756	42602255	0.540000
20	42602256	42602322	0.358209
20	42634936	42635435	0.572000
20	42635436	42635682	0.530364
20	42679695	42680194	0.596000
20	42680195	42680435	0.580913
20	42682688	42683187	0.536000
20	42683188	42683416	0.502183
20	42693166	42693665	0.572000
20	42693666	42693747	0.487805
20	42694101	42694600	0.624000
20	42694601	42694997	0.612091
20	42695119	42695618	0.602000
20	42695619	42695747	0.581395
20	42697039	42697538	0.630000
20	42697539	42698038	0.530000
20	42698039	42698504	0.512876
20	42740086	42740585	0.546000
20	42740586	42741085	0.542000
20	42741086	42741585	0.578000
20	42741586	42742085	0.590000
20	42742086	42742393	0.597403
20	42743171	42743670	0.570000
20	42743671	42743766	0.500000
20	42744054	42744553	0.662000
20	42744554	42745053	0.748000
20	42745054	42745276	0.506726
20	42746894	42747393	0.560000
20	42747394	42747513	0.483333
20	42788007	42788506	0.626000
20	42788507	42789006	0.736000
20	42789007	42789297	0.639175
20	42805206	42805705	0.518000
20	42805706	42806205	0.566000
20	42806206	42806705	0.440000
20	42806706	42806862	0.324841
20	42814716	42815215	0.562000
20	42815216	42815715	0.630000
20	42815716	42816215	0.632000
20	42816216	42816468	0.553360
20	42824329	42824828	0.400000
20	42824829	42825328	0.380000
20	42825329	42825828	0.402000
20	42825829	42826328	0.492000
20	42826329	42826629	0.401993
20	42831350	42831849	0.360000
20	42831850	42831964	0.365217
20	42835270	42835769	0.320000
20	42835770	42835888	0.277311
20	42839085	42839505	0.722090
20	42839506	42839719	0.658879
20	42839720	42840219	0.530000
20	42840220	42840381	0.419753
20	42843277	42843776	0.412000
20	42843777	42843893	0.615385
20	42853210	42853709	0.442000
20	42853710	42854209	0.448000
20	42854210	42854709	0.458000
20	42854710	42854917	0.418269
20	42875488	42875869	0.562827
20	42875870	42876369	0.682000
20	42876370	42876404	0.514286
20	42885542	42886041	0.642000
20	42886042	42886235	0.592784
20	42886766	42887265	0.672000
20	42887266	42887497	0.573276
20	42891619	42892118	0.512000
20	42892119	42892217	0.545455
20	42892834	42893333	0.574000
20	42893334	42893449	0.422414
20	42907346	42907845	0.496000
20	42907846	42908345	0.522000
20	42908346	42908845	0.548000
20	42908846	42909345	0.516000
20	42909346	42909821	0.460084
20	42931229	42931728	0.398000
20	42931729	42932228	0.456000
20	42932229	42932728	0.524000
20	42932729	42933228	0.442000
20	42933229	42933728	0.456000
20	42933729	42934228	0.410000
20	42934229	42934728	0.506000
20	42934729	42935228	0.476000
20	42935229	42935728	0.522000
20	42935729	42936130	0.487562
20	42939365	42939864	0.674000
20	42939865	42940092	0.679825
20	42965547	42966046	0.620000
20	42966047	42966308	0.553435
20	42969585	42970084	0.550000
20	42970085	42970204	0.433333
20	42971766	42972265	0.548000
20	42972266	42972399	0.402985
20	42973652	42974151	0.488000
20	42974152	42974268	0.547009
20	42979049	42979548	0.496000
20	42979549	42979682	0.440299
20	42984088	42984587	0.628000
20	42984588	42984743	0.634615
20	43006132	43006631	0.412000
20	43006632	43006774	0.356643
20	43012912	43013411	0.386000
20	43013412	43013562	0.470199
20	43018847	43019346	0.570000
20	43019347	43019569	0.538117
20	43020398	43020897	0.386000
20	43020898	43021000	0.417476
20	43023842	43024341	0.582000
20	43024342	43024596	0.513725
20	43029628	43030127	0.604000
20	43030128	43030377	0.576000
20	43030943	43031442	0.570000
20	43031443	43031534	0.586957
20	43034447	43034946	0.590000
20	43034947	43035122	0.454545
20	43035770	43036269	0.568000
20	43036270	43036365	0.583333
20	43036509	43037008	0.468000
20	43037009	43037093	0.411765
20	43042083	43042582	0.602000
20	43042583	43042690	0.555556
20	43042896	43043395	0.620000
20	43043396	43043552	0.350318
20	43046814	43047313	0.564000
20	43047314	43047402	0.471910
20	43048110	43048609	0.540000
20	43048610	43048766	0.541401
20	43052407	43052906	0.552000
20	43052907	43053406	0.492000
20	43053407	43053533	0.464567
20	43056724	43057223	0.534000
20	43057224	43057377	0.454545
20	43057912	43058411	0.550000
20	43058412	43058911	0.568000
20	43058912	43059411	0.542000
20	43059412	43059911	0.496000
20	43059912	43060411	0.546000
20	43060412	43060911	0.550000
20	43060912	43061411	0.438000
20	43061412	43061911	0.390000
20	43061912	43062411	0.442000
20	43062412	43062911	0.514000
20	43062912	43063411	0.508000
20	43063412	43063485	0.513514
20	43077166	43077665	0.500000
20	43077666	43077944	0.544803
20	43078349	43078848	0.488000
20	43078849	43078953	0.495238
20	43078954	43079447	0.504049
20	43080373	43080872	0.446000
20	43080873	43081063	0.413613
20	43090152	43090651	0.446000
20	43090652	43091151	0.490000
20	43091152	43091172	0.571429
20	43093554	43094053	0.468000
20	43094054	43094234	0.419890
20	43104263	43104762	0.662000
20	43104763	43104881	0.588235
20	43107013	43107512	0.418000
20	43107513	43107537	0.640000
20	43108374	43108873	0.536000
20	43108874	43109334	0.531453
20	43112726	43113225	0.398000
20	43113226	43113420	0.389744
20	43114985	43115484	0.422000
20	43115485	43115596	0.410714
20	43117653	43118152	0.490000
20	43118153	43118652	0.430000
20	43118653	43119152	0.446000
20	43119153	43119652	0.460000
20	43119653	43120152	0.428000
20	43120153	43120652	0.468000
20	43120653	43121152	0.490000
20	43121153	43121652	0.390000
20	43121653	43122152	0.440000
20	43122153	43122652	0.452000
20	43122653	43123152	0.422000
20	43123153	43123494	0.429825
20	43124611	43125110	0.430000
20	43125111	43125246	0.544118
20	43125831	43126330	0.374000
20	43126331	43126830	0.414000
20	43126831	43127330	0.486000
20	43127331	43127830	0.400000
20	43127831	43128330	0.350000
20	43128331	43128830	0.332000
20	43128831	43129325	0.486869
20	43129463	43129962	0.454000
20	43129963	43130191	0.432314
20	43132205	43132704	0.402000
20	43132705	43132886	0.302198
20	43133191	43133690	0.414000
20	43133691	43133782	0.445652
20	43135217	43135716	0.316000
20	43135717	43135887	0.333333
20	43138281	43138780	0.424000
20	43138781	43138919	0.410072
20	43139679	43140178	0.392000
20	43140179	43140259	0.296296
20	43141191	43141690	0.358000
20	43141691	43141885	0.364103
20	43142269	43142768	0.406000
20	43142769	43142931	0.392638
20	43150303	43150802	0.660000
20	43150803	43151007	0.429268
20	43160171	43160670	0.672000
20	43160671	43160869	0.643216
20	43210969	43211468	0.498000
20	43211469	43211622	0.389610
20	43213490	43213989	0.516000
20	43213990	43214095	0.424528
20	43218187	43218686	0.360000
20	43218687	43218757	0.295775
20	43227006	43227505	0.542000
20	43227506	43227781	0.384058
20	43242924	43243423	0.528000
20	43243424	43243598	0.554286
20	43246675	43247174	0.538000
20	43247175	43247674	0.494000
20	43247675	43247918	0.495902
20	43247919	43248418	0.530000
20	43248419	43248713	0.538983
20	43248714	43249213	0.516000
20	43249214	43249292	0.417722
20	43249408	43249907	0.494000
20	43249908	43250038	0.488550
20	43250978	43251381	0.579208
20	43251382	43251609	0.578947
20	43251610	43251969	0.547222
20	43252592	43253091	0.588000
20	43253092	43253220	0.527132
20	43253959	43254458	0.630000
20	43254459	43254575	0.589744
20	43254846	43255345	0.566000
20	43255346	43255490	0.551724
20	43257437	43257936	0.556000
20	43257937	43258060	0.508065
20	43264617	43265116	0.528000
20	43265117	43265179	0.492063
20	43279965	43280464	0.748000
20	43280465	43280649	0.724324
20	43284842	43285341	0.516000
20	43285342	43285841	0.480000
20	43285842	43285942	0.504950
20	43287385	43287884	0.444000
20	43287885	43288072	0.462766
20	43288101	43288600	0.478000
20	43288601	43288669	0.579710
20	43291744	43292243	0.544000
20	43292244	43292444	0.522388
20	43300029	43300528	0.512000
20	43300529	43300630	0.411765
20	43340252	43340751	0.512000
20	43340752	43340879	0.546875
20	43343234	43343733	0.612000
20	43343734	43344233	0.592000
20	43344234	43344341	0.592593
20	43345015	43345514	0.550000
20	43345515	43345684	0.500000
20	43348287	43348786	0.612000
20	43348787	43349012	0.544248
20	43353128	43353627	0.668000
20	43353628	43353883	0.648438
20	43355477	43355976	0.560000
20	43355977	43356476	0.552000
20	43356477	43356703	0.409692
20	43365901	43366400	0.448000
20	43366401	43366461	0.508197
20	43367210	43367709	0.462000
20	43367710	43367825	0.448276
20	43374255	43374754	0.708000
20	43374755	43375118	0.656593
20	43378519	43379018	0.642000
20	43379019	43379518	0.694000
20	43379519	43380018	0.510000
20	43380019	43380518	0.552000
20	43380519	43381018	0.612000
20	43381019	43381518	0.568000
20	43381519	43382018	0.600000
20	43382019	43382518	0.560000
20	43382519	43383018	0.536000
20	43383019	43383518	0.584000
20	43383519	43384018	0.544000
20	43384019	43384518	0.602000
20	43384519	43385018	0.648000
20	43385019	43385243	0.533333
20	43385288	43385787	0.570000
20	43385788	43385928	0.638298
20	43386060	43386559	0.546000
20	43386560	43386562	0.666667
20	43386563	43387062	0.540000
20	43387063	43387075	0.769231
20	43399665	43400164	0.620000
20	43400165	43400307	0.461538
20	43438565	43439064	0.744000
20	43439065	43439437	0.839142
20	43514095	43514594	0.708000
20	43514595	43514777	0.775956
20	43516038	43516537	0.394000
20	43516538	43516633	0.343750
20	43529921	43530420	0.448000
20	43530421	43530724	0.375000
20	43532383	43532882	0.322000
20	43532883	43533007	0.416000
20	43533358	43533857	0.370000
20	43533858	43534022	0.345455
20	43534391	43534879	0.368098
20	43534880	43535379	0.386000
20	43535380	43535879	0.374000
20	43535880	43536379	0.418000
20	43536380	43536879	0.414000
20	43536880	43537379	0.354000
20	43537380	43537423	0.409091
20	43538450	43538949	0.688000
20	43538950	43539227	0.571942
20	43541050	43541549	0.486000
20	43541550	43541744	0.441026
20	43545146	43545645	0.570000
20	43545646	43545762	0.461538
20	43547296	43547754	0.551198
20	43547755	43548168	0.555556
20	43549984	43550483	0.578000
20	43550484	43550622	0.496403
20	43552551	43553050	0.610000
20	43553051	43553147	0.556701
20	43558850	43559349	0.594000
20	43559350	43559617	0.507463
20	43559952	43560451	0.488000
20	43560452	43560951	0.484000
20	43560952	43561451	0.534000
20	43561452	43561951	0.556000
20	43561952	43562076	0.448000
20	43563781	43564280	0.426000
20	43564281	43564388	0.361111
20	43565027	43565452	0.561033
20	43565453	43565867	0.520482
20	43566451	43566950	0.554000
20	43566951	43567073	0.455285
20	43567074	43567573	0.534000
20	43567574	43567577	0.750000
20	43567578	43568077	0.496000
20	43568078	43568208	0.511450
20	43570520	43571019	0.424000
20	43571020	43571519	0.576000
20	43571520	43571973	0.530837
20	43571974	43572470	0.478873
20	43577120	43577619	0.464000
20	43577620	43577768	0.375839
20	43580223	43580722	0.454000
20	43580723	43580893	0.497076
20	43581033	43581532	0.430000
20	43581533	43581595	0.507937
20	43583458	43583957	0.490000
20	43583958	43584017	0.466667
20	43584018	43584511	0.447368
20	43584776	43585275	0.476000
20	43585276	43585376	0.425743
20	43586727	43587226	0.402000
20	43587227	43587726	0.418000
20	43587727	43588049	0.448916
20	43588597	43589096	0.676000
20	43589097	43589288	0.671875
20	43592189	43592688	0.402000
20	43592689	43593188	0.478000
20	43593189	43593688	0.386000
20	43593689	43594145	0.470460
20	43594146	43594541	0.426768
20	43594542	43595041	0.534000
20	43595042	43595125	0.750000
20	43595126	43595494	0.666667
20	43600468	43600967	0.384000
20	43600968	43601467	0.284000
20	43601468	43601744	0.382671
20	43601745	43602244	0.356000
20	43602245	43602324	0.375000
20	43602490	43602989	0.356000
20	43602990	43603489	0.452000
